age,tenure_months,monthly_charges,total_charges,support_tickets,contract_type_ordinal,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check,internet_service_Fiber optic,internet_service_No,tech_support_No internet service,tech_support_Yes,churn
-0.2807017543859649,0.6666666666666666,-0.7498958732918071,0.25664331925359574,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.14035087719298245,-0.5416666666666666,0.22163353508979458,-0.5053253488745122,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-1.4035087719298245,-0.4166666666666667,1.1920799045934192,-0.26657220766721923,-0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9122807017543859,-0.3333333333333333,-0.8607230777238428,-0.42423140672619375,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.49122807017543857,0.4583333333333333,0.893308883202678,0.8805699620381757,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.8421052631578947,0.875,-0.9190094854919469,0.19521467144308396,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.263157894736842,0.4166666666666667,0.3233715611270015,0.6640164679463187,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.1228070175438596,0.4583333333333333,0.5457253477170277,0.7364914719563708,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.3508771929824561,-0.041666666666666664,-0.19768240220396316,-0.0977329840132599,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.07017543859649122,-0.20833333333333334,0.1594485057945686,-0.10918034539913386,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.631578947368421,0.16666666666666666,-0.1998723042078084,0.09232743410148109,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.631578947368421,-0.6666666666666666,1.3803481371105795,-0.6041811474095066,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.49122807017543857,-0.4166666666666667,0.0,0.0,-0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.2807017543859649,-0.041666666666666664,-0.9251455162512586,-0.2443351334010587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.7719298245614035,0.8333333333333334,-0.7374811606047591,0.2799337004758595,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.3333333333333333,-0.2916666666666667,-0.2794721976701889,-0.3295246751857991,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8421052631578947,1.3333333333333333,-0.0802720716563197,1.1398331818424854,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.631578947368421,0.25,-0.028125368342915073,0.3356948083195209,-0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.14035087719298245,-0.6666666666666666,1.8565020039119886,-0.5924183286103835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.631578947368421,0.08333333333333333,-0.14282291290673899,0.08365502860503665,0.5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.7719298245614035,1.0,0.738591743145149,1.6799764743624022,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.5614035087719298,-0.20833333333333334,-0.3579935620968838,-0.2688552638614127,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.3333333333333333,-0.4166666666666667,0.061921226746895874,-0.38683098968079993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.1929824561403508,0.875,0.8553386742220999,1.2976741699192644,-0.5,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-1.1929824561403508,-0.625,-1.1649769567416295,-0.6259637491311555,-0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,-0.375,-0.7751471027770671,-0.4680906806394697,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.3508771929824561,1.0,1.1474092477006097,1.8704860182858367,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.4736842105263157,0.5,-0.2785554279006895,0.3271560712185212,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.2807017543859649,1.7083333333333333,1.260925113499703,3.32556809068064,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.21052631578947367,-0.4166666666666667,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.5614035087719298,-0.625,1.537271889850726,-0.5352082553601027,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.0,-0.041666666666666664,1.8561445904935643,0.5219697374752713,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9122807017543859,0.125,-1.3300357152243696,-0.3340854408383682,1.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.9824561403508771,0.20833333333333334,0.9321814449381284,0.6139603272202321,0.5,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.2807017543859649,-0.4583333333333333,0.22795321434147706,-0.4117467785916698,-0.5,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-0.5614035087719298,-0.4166666666666667,1.5331590086694324,-0.16920814842538634,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.631578947368421,-0.4166666666666667,0.0,0.0,-0.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.21052631578947367,-0.625,3.131271677472914,-0.4736245522108753,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.6842105263157894,-0.3333333333333333,0.8517392574828755,-0.2144950008020104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.49122807017543857,-0.16666666666666666,-0.43911241900858844,-0.23953376463668932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.7543859649122806,0.6666666666666666,-0.44894495166737425,0.47265144629203876,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
-0.3508771929824561,0.2916666666666667,-0.7745071755498701,-0.027599850291397048,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.7719298245614035,-0.3333333333333333,2.0362720126951173,0.07164625995829547,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5614035087719298,-0.5833333333333334,0.486176550068798,-0.5298454793348661,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.6666666666666666,1.7801558848022512,1.6317916911725392,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7017543859649122,-0.16666666666666666,-0.10278113440287664,-0.129626263166337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,-0.3333333333333333,0.2686889850821331,-0.24555418916751326,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.9122807017543859,-0.6666666666666666,0.46370677539539906,-0.6202213548628563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.49122807017543857,-0.08333333333333333,-0.8651967890369695,-0.3083783350264664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,-0.375,-0.6389634863515049,-0.4256269047746351,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.543859649122807,2.3333333333333335,-0.6441058794782555,1.416606961450035,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.543859649122807,0.8333333333333334,0.4778343757660444,1.0293642731112655,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.2807017543859649,-0.08333333333333333,-1.0658222758839475,-0.315270277495589,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.07017543859649122,0.375,0.0019392511202165892,0.36350318130781156,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.9122807017543859,-0.16666666666666666,-0.9119020346727552,-0.35949847618029196,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.07017543859649122,0.0,0.5926807657026938,0.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.21052631578947367,-0.25,1.1312768069356254,0.014233010746938937,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.5614035087719298,0.4583333333333333,0.243109532504789,0.48601828583649687,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.4736842105263157,-0.3333333333333333,-0.14363671042406143,-0.31533443832540237,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.3508771929824561,-0.625,-0.2704504258898876,-0.5940758167138962,0.5,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.1228070175438596,2.0416666666666665,-0.884634701767573,0.9864567181735551,-0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.0526315789473684,-0.08333333333333333,0.04231947120154423,-0.03064748970753352,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.1929824561403508,1.5416666666666667,-0.44142076474497405,1.3072769074480033,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-1.1929824561403508,-0.5833333333333334,0.9326093555296724,-0.5064321231887934,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.9122807017543859,2.3333333333333335,-0.05708855054305983,2.4616371705074056,1.5,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.9824561403508771,1.375,-0.5793200293708262,1.0167245896380261,-0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.631578947368421,0.4166666666666667,0.20541849256433442,0.5900978452654655,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.631578947368421,0.25,0.782278382869268,0.5480404213227825,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.1929824561403508,-0.3333333333333333,0.749399991724887,-0.1882051007859702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.42105263157894735,-0.4583333333333333,0.5778460877387379,-0.3762818799123136,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.9122807017543859,0.0,-0.5020866752849026,0.0,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.21052631578947367,0.125,1.3329363432825294,0.6437042185745604,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.631578947368421,1.0833333333333333,-0.9008569585096947,0.3986365823664653,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.7017543859649122,0.3333333333333333,1.1255209049850825,0.8760733572154201,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.6842105263157894,-0.3333333333333333,1.0264348740499973,-0.09944928621076835,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7719298245614035,0.7916666666666666,0.7796154784507867,1.4644709404908305,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.14035087719298245,-0.4166666666666667,0.7133373136668958,-0.32664278458001395,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-0.5614035087719298,-0.25,-1.38707702562934,-0.48363898839758335,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.14035087719298245,0.375,-0.25996461681025007,0.2779019408651019,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.1228070175438596,-0.4583333333333333,0.1722619829583201,-0.39712880286585045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.2807017543859649,-0.5416666666666666,0.039934693619048875,-0.516922418863284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5614035087719298,0.125,-0.5939121436576174,-0.11526493075977114,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.9122807017543859,-0.375,1.2270299156725097,-0.12350959739079294,0.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.07017543859649122,0.75,0.1725617163477497,0.9159439662086298,0.5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.07017543859649122,0.4583333333333333,-0.47358683353597836,0.2623803667860771,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.49122807017543857,0.4166666666666667,-0.6958542004244257,0.15184729722504414,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9122807017543859,0.0,-0.6664755298853614,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.7719298245614035,0.8333333333333334,-0.9865697516058272,0.15398599155215742,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,-0.2916666666666667,0.845711686041787,-0.06261027642624174,0.5,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.21052631578947367,-0.625,1.5987169417511622,-0.52718280489761,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.49122807017543857,0.7083333333333334,0.28501718267557974,0.7919798962733251,-0.5,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1.1228070175438596,-0.5416666666666666,1.477089857206979,-0.40367855424263493,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3508771929824561,1.125,-0.5052831771620544,0.7554937710527724,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.49122807017543857,0.375,1.6086607977209582,0.9932524193979576,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.8421052631578947,2.3333333333333335,0.054322821612990214,2.1281719510239,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.14035087719298245,-0.5,0.13989903050439087,-0.42964230337379034,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.14035087719298245,-0.375,0.6056149457826538,-0.220820189274448,-0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9122807017543859,-0.5833333333333334,0.9353591902216309,-0.5010907341068279,-0.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.4736842105263157,0.2916666666666667,0.8125748033132731,0.5431802384644174,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.263157894736842,-0.25,1.2988774443257856,0.034753782815591085,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.21052631578947367,0.4166666666666667,-0.7279935326742186,0.1321820028872374,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
-0.49122807017543857,-0.041666666666666664,0.9480135303670989,0.2665347805164947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,-0.625,0.02685830396747916,-0.5913169010319201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.1228070175438596,1.1666666666666667,-0.1824100856524247,1.1857990696679679,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.5,0.022771717493831646,0.41439875955729033,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.49122807017543857,-0.4166666666666667,-0.8800374301919068,-0.4998609848687377,-0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.3508771929824561,0.041666666666666664,-0.15223324020455964,0.06587713201090736,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.2916666666666667,-0.5759088242326691,0.06375447789124741,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.4035087719298245,-0.3333333333333333,-0.418390730193379,-0.3801315297011175,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,-0.041666666666666664,-0.47495295062311493,-0.151874030904133,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.2807017543859649,0.4166666666666667,0.22400683260932375,0.6049296904239962,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.4736842105263157,0.9166666666666666,-0.22293006225287543,0.9164572528471371,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.631578947368421,-0.375,-0.44377745263322577,-0.3867721755868043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9122807017543859,-0.25,-0.1775681655453342,-0.2374485376677539,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.7719298245614035,0.75,0.17614737808176847,0.9041330267871466,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.2807017543859649,-0.4583333333333333,0.4773451268810203,-0.38758487943110737,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.631578947368421,0.16666666666666666,0.8667277320527782,0.40689728920494045,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-1.263157894736842,-0.2916666666666667,0.4028802558347625,-0.19048281024434585,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,-0.16666666666666666,-0.3919885307997723,-0.24750574774100415,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.9649122807017543,0.20833333333333334,1.2422443733998212,0.7469603806875903,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.7719298245614035,0.4166666666666667,-0.3225795976008755,0.3117146981767631,-0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3508771929824561,-0.625,2.064531974838285,-0.5182484093460943,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.42105263157894735,1.25,-0.491345841312642,0.9485644014329253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.5614035087719298,-0.3333333333333333,0.24648661475267386,-0.24378441961182704,-0.5,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,-0.5,-0.08112419270344558,-0.4699459979682405,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.5614035087719298,-0.5416666666666666,-0.5954092450301273,-0.5498796984441,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
0.14035087719298245,-0.5,-0.15539142347391877,-0.48601828583649687,-0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.5614035087719298,-0.5833333333333334,-0.5051342584484056,-0.5757846334812597,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.3333333333333333,-0.5,-0.41248304868657015,-0.48956851841950494,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9824561403508771,-0.625,0.4696800571285524,-0.577923327808373,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.21052631578947367,-0.08333333333333333,-0.5524627432052703,-0.15537614286478107,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2807017543859649,-0.4166666666666667,-0.5205707904129117,-0.4293428861679945,-0.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.49122807017543857,0.7916666666666666,0.7587518721923807,1.4227664011121213,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3508771929824561,-0.625,0.9021752391986033,-0.5594931294444743,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.7017543859649122,0.625,0.734150265093372,1.0630914826498425,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5614035087719298,-0.5,0.34805220531077063,-0.4523926642784581,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.7719298245614035,0.8333333333333334,0.8183894605265227,1.3443511736085123,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.631578947368421,-0.375,0.7734468349324412,-0.2665829011388548,-0.5,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.9824561403508771,2.3333333333333335,0.7107726590800527,3.349644442068118,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.1228070175438596,-0.5416666666666666,0.1329069727736105,-0.5105704967117576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.21052631578947367,0.5833333333333334,1.4359627154338386,1.4009356787681122,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9824561403508771,-0.375,-0.1251804382522593,-0.32842324760733577,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6842105263157894,0.125,0.7729791455203738,0.3961931240977384,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.49122807017543857,-0.625,0.785076325723823,-0.5640806287761323,-0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.3333333333333333,-0.5833333333333334,0.6940908378174373,-0.5160188205100786,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.49122807017543857,-0.5416666666666666,2.554428159096681,-0.3152649307597712,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.49122807017543857,-0.08333333333333333,0.6556629354679587,0.18824787467251242,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.16666666666666666,0.8485250188584753,0.41330267871464477,-0.5,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.42105263157894735,0.7916666666666666,-0.2659402887986993,0.7361760145431214,0.5,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
-0.2807017543859649,0.0,-0.26735433631230604,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.21052631578947367,0.6666666666666666,-0.3966757281573439,0.480072715607122,0.5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.14035087719298245,-0.6666666666666666,0.9731033794838801,-0.6116665775544031,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-0.9824561403508771,-0.3333333333333333,0.34251776164778786,-0.2519542319413998,-0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.0,-0.2916666666666667,-0.11349153588438755,-0.3026840613805272,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.8333333333333334,-0.22410328268611945,0.6314495000802012,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.14035087719298245,-0.125,-0.8490994813563854,-0.28749398492220507,-0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8421052631578947,0.041666666666666664,-0.4991395506636111,-0.09891461262899001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.49122807017543857,2.3333333333333335,0.6987763962554915,3.302288402930012,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-1.1228070175438596,1.9583333333333333,-0.9488270834716775,0.8759717692348822,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.1228070175438596,0.08333333333333333,0.14828824855698355,0.12172378762765337,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.1929824561403508,-0.16666666666666666,-0.08007201492452111,-0.16374913115542963,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.14035087719298245,0.625,1.6197888003362566,1.7334064053895097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.07017543859649122,0.20833333333333334,0.6118455422606972,0.37623375928995356,-0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.14035087719298245,0.625,0.8094752812019158,1.0266588247874673,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.1228070175438596,-0.2916666666666667,0.3474403733079262,-0.208757953269529,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.2807017543859649,-0.4166666666666667,0.7272289138225941,-0.2614179543388761,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.7719298245614035,1.7916666666666667,0.26338936231102106,2.062433834144255,0.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.21052631578947367,0.875,-0.6002665210097757,0.5530021921616854,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.14035087719298245,0.0,-0.842699204686993,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
